"Date","Particulars","Supplier","Voucher No.","Voucher Type","Value","Gross Total","Purchase ZCOL","IGST Tax","800012-Clearing Cess","CGST Tax","SGST Tax","Clean Engry Cess","BasicCustomsduty-Amt","Freight/Quantity","Handling Charges","Mat.INS-Fixed","Miscellaneous Chrges","DischargePort Ag.Chg","Steve dooring@Unload","Vessel Insurance","Wharfage Un. Charges","OTB Procurement","Freight(Fixed Value)","Mine Transpt charge","NMED FUND (2%)","NMED FUND (30%)","Royalty charges %","Rail.Term./MT","Rake Unl. Chr./MT","Sizing charges","Stoving Charges"
"15 Sept 2023","0000010042-Choice Solutions Limited","0000010042-Choice Solutions Limited","4500003647","Purcahse Order ZSPR","22,638.00","26,712.84 Cr","","","","2,037.42 Dr","2,037.42 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4500003648","Purcahse Order ZSPR","65,000.00","76,700.00 Cr","","","","5,850.00 Dr","5,850.00 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000010063-Fluidline Systems & Controls Pvt Lt","0000010063-Fluidline Systems & Controls Pvt Lt","4500003649","Purcahse Order ZSPR","26,010.00","30,691.80 Cr","","","","2,340.90 Dr","2,340.90 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000010531-Microtek Technologies","0000010531-Microtek Technologies","4510001746","Purcahse Order ZCON","1,24,763.00","1,17,717.56 Cr","","","","7,485.78 Dr","7,485.78 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000011006-Madura Tarpaulin Mfg. Co.","0000011006-Madura Tarpaulin Mfg. Co.","4510001747","Purcahse Order ZCON","2,55,240.00","2,70,627.00 Cr","","","","7,693.50 Dr","7,693.50 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000012076-SHREE ELECTRICALS & CONTROLS","0000012076-SHREE ELECTRICALS & CONTROLS","4510001748","Purcahse Order ZCON","14,500.00","31,610.00 Cr","","2,610.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000010075-Giri Brothers","0000010075-Giri Brothers","4530001053","Purcahse Order ZASS","6,50,000.00","7,67,000.00 Cr","","","","58,500.00 Dr","58,500.00 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000012098-Adani Enterprises Ltd.","0000012098-Adani Enterprises Ltd.","4600001094","Purcahse Order ZCOL","33,27,50,000.00","37,13,87,500.00 Cr","33,27,50,000.00 Dr","1,66,37,500.00 Dr","2,20,00,000.00 Dr","","","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","0000010978-Solvex Renewables and Green Energy","0000010978-Solvex Renewables and Green Energy","4600001095","Purcahse Order ZSCF","69,40,000.00","81,89,200.00 Cr","","","","6,24,600.00 Dr","6,24,600.00 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Sept 2023","","","4610002012","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Sept 2023","0000011396-Cira Technology","0000011396-Cira Technology","4500003650","Purcahse Order ZSPR","2,40,500.00","2,83,790.00 Cr","","43,290.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"16 Sept 2023","0000012114-AARNA LUBE PRIVATE LIMITED","0000012114-AARNA LUBE PRIVATE LIMITED","4510001749","Purcahse Order ZCON","4,728.00","10,046.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Sept 2023","0000011600-SHIWA UNIFORMS","0000011600-SHIWA UNIFORMS","4520000945","Purcahse Order ZDOM","1,93,740.00","3,97,167.02 Cr","","","","4,843.51 Dr","4,843.51 Dr","","","","","","","","","","","","","","","","","","","",""
"16 Sept 2023","0000012117-DELTA LEONIS BUILDING SOLUTIONS","0000012117-DELTA LEONIS BUILDING SOLUTIONS","4530001055","Purcahse Order ZASS","9,10,432.50","19,36,825.40 Cr","","","","81,938.95 Dr","81,938.95 Dr","","","","","","","","","","","","","","","","","","","",""
"16 Sept 2023","0000090024-A & A International Trading Pvt. Lt","0000090024-A & A International Trading Pvt. Lt","4600001096","Purcahse Order ZCOL","41,88,750.00","46,98,187.50 Cr","41,88,750.00 Dr","","3,00,000.00 Dr","1,04,718.75 Dr","1,04,718.75 Dr","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","0000011607-SNK Rolling Bearing","0000011607-SNK Rolling Bearing","4500003651","Purcahse Order ZSPR","88,312.00","1,92,520.16 Cr","","15,896.16 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","0000011082-Royal Dot","0000011082-Royal Dot","4520000946","Purcahse Order ZDOM","22,210.00","26,207.80 Cr","","","","1,998.90 Dr","1,998.90 Dr","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","0000012119-Siyaram Enterprises","0000012119-Siyaram Enterprises","4520000947","Purcahse Order ZDOM","35,031.30","75,688.28 Cr","","","","2,812.84 Dr","2,812.84 Dr","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","0000010716-ENERG TEKH","0000010716-ENERG TEKH","4530001056","Purcahse Order ZASS","58,50,000.00","69,03,000.00 Cr","","","","5,26,500.00 Dr","5,26,500.00 Dr","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","0000011905-Sanjay Deep & Associates","0000011905-Sanjay Deep & Associates","4540005909","Purcahse Order ZSER","1,76,000.00","2,07,680.00 Cr","","31,680.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002013","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002014","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002015","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002016","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002017","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002018","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002019","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002020","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002021","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002022","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002023","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002024","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002025","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002026","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002027","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002028","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002029","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002030","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002031","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002032","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002033","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002034","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002035","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002036","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002037","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002038","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002039","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002040","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002041","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"19 Sept 2023","","","4610002042","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"20 Sept 2023","0000010133-MACAWBER BEEKAY PVT LTD","0000010133-MACAWBER BEEKAY PVT LTD","4500003652","Purcahse Order ZSPR","35,431.20","42,872.02 Cr","","6,377.62 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"20 Sept 2023","0000031508-GLOBAL ENVIROTRONICS","0000031508-GLOBAL ENVIROTRONICS","4500003653","Purcahse Order ZSPR","45,080.00","98,274.40 Cr","","","","4,057.20 Dr","4,057.20 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Sept 2023","0000010038-Chemline Marketing Services","0000010038-Chemline Marketing Services","4510001750","Purcahse Order ZCON","78,504.00","92,634.72 Cr","","","","7,065.36 Dr","7,065.36 Dr","","","","","","","","","","","","","","","","","","","",""
"20 Sept 2023","0000012118-Sempertrans india private Limited","0000012118-Sempertrans india private Limited","4530001057","Purcahse Order ZASS","31,00,036.80","57,46,120.22 Cr","","5,58,006.62 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"20 Sept 2023","0000090131-Devendran Coal International Pvt.Lt","0000090131-Devendran Coal International Pvt.Lt","4600001097","Purcahse Order ZCOL","8,05,35,000.00","9,05,61,750.00 Cr","8,05,35,000.00 Dr","","60,00,000.00 Dr","20,13,375.00 Dr","20,13,375.00 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Sept 2023","0000010159-P & G Enterprises","0000010159-P & G Enterprises","4510001751","Purcahse Order ZCON","3,63,720.00","4,29,189.60 Cr","","","","32,734.80 Dr","32,734.80 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Sept 2023","0000011359-KAYALVIZHII ENTERPRISES","0000011359-KAYALVIZHII ENTERPRISES","4510001752","Purcahse Order ZCON","2,60,694.00","3,07,618.92 Cr","","","","23,462.46 Dr","23,462.46 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Sept 2023","0000012112-IINVTY","0000012112-IINVTY","4540005910","Purcahse Order ZSER","18,000.00","41,010.00 Cr","","","","1,620.00 Dr","1,620.00 Dr","","","","","","","","","","","","","","","","","","","",""
"21 Sept 2023","0000011921-KEYAM EXPORTS","0000011921-KEYAM EXPORTS","4600001098","Purcahse Order ZCOL","5,07,01,000.00","5,60,36,050.00 Cr","5,07,01,000.00 Dr","","28,00,000.00 Dr","12,67,525.00 Dr","12,67,525.00 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010136-Madras Hardtools Agencies P Ltd","0000010136-Madras Hardtools Agencies P Ltd","4500003654","Purcahse Order ZSPR","1,71,485.00","2,02,352.30 Cr","","","","15,433.65 Dr","15,433.65 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010530-EagleBurgmann KE Pvt. Ltd","0000010530-EagleBurgmann KE Pvt. Ltd","4500003655","Purcahse Order ZSPR","3,51,200.00","4,14,416.00 Cr","","","","31,608.00 Dr","31,608.00 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000090058-Falcon Industries","0000090058-Falcon Industries","4500003656","Purcahse Order ZSPR","3,17,500.00","3,74,650.00 Cr","","57,150.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4500003657","Purcahse Order ZSPR","1,33,200.00","1,57,176.00 Cr","","","","11,988.00 Dr","11,988.00 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011973-RBC BEARINGS PRIVATE  LIMITED","0000011973-RBC BEARINGS PRIVATE  LIMITED","4500003658","Purcahse Order ZSPR","6,93,864.00","15,12,623.52 Cr","","","","62,447.76 Dr","62,447.76 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011027-Sparsh Pipes&Steels company","0000011027-Sparsh Pipes&Steels company","4500003659","Purcahse Order ZSPR","5,79,170.00","6,91,420.60 Cr","","","","52,125.30 Dr","52,125.30 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011137-Shabbir Tools Mart","0000011137-Shabbir Tools Mart","4500003660","Purcahse Order ZSPR","30,000.00","35,400.00 Cr","","","","2,700.00 Dr","2,700.00 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011428-Shaktiman Equipments Pvt.Ltd.","0000011428-Shaktiman Equipments Pvt.Ltd.","4500003661","Purcahse Order ZSPR","4,95,856.61","5,85,110.81 Cr","","","","44,627.10 Dr","44,627.10 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010869-Emerging Technology","0000010869-Emerging Technology","4500003662","Purcahse Order ZSPR","1,16,450.00","1,37,411.00 Cr","","","","10,480.50 Dr","10,480.50 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011152-Arya Omnitalk Wireless Solutions Pv","0000011152-Arya Omnitalk Wireless Solutions Pv","4500003663","Purcahse Order ZSPR","2,85,000.00","3,36,300.00 Cr","","51,300.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4500003664","Purcahse Order ZSPR","25,080.00","29,594.40 Cr","","","","2,257.20 Dr","2,257.20 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011557-Supreme Mill Stores","0000011557-Supreme Mill Stores","4510001753","Purcahse Order ZCON","59,267.00","69,935.06 Cr","","","","5,334.03 Dr","5,334.03 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010070-Gee Gee Kay Pvt Ltd","0000010070-Gee Gee Kay Pvt Ltd","4510001754","Purcahse Order ZCON","93,000.00","1,09,740.00 Cr","","","","8,370.00 Dr","8,370.00 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010425-ABB India Limited","0000010425-ABB India Limited","4530001058","Purcahse Order ZASS","3,40,002.57","3,74,965.60 Cr","","61,200.46 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000030714-Ashok Cranes","0000030714-Ashok Cranes","4540005911","Purcahse Order ZSER","53,550.00","53,550.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000030571-Global EPC India Pvt Ltd","0000030571-Global EPC India Pvt Ltd","4540005912","Purcahse Order ZSER","13,70,000.00","16,16,600.00 Cr","","2,46,600.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000030040-Emaar Electricals","0000030040-Emaar Electricals","4540005913","Purcahse Order ZSER","33,000.00","38,940.00 Cr","","","","2,970.00 Dr","2,970.00 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000010574-Inel Power System Engineers(P) Ltd","0000010574-Inel Power System Engineers(P) Ltd","4540005914","Purcahse Order ZSER","3,31,451.28","3,91,112.52 Cr","","","","29,830.62 Dr","29,830.62 Dr","","","","","","","","","","","","","","","","","","","",""
"22 Sept 2023","0000011473-Permaweld Private Limited","0000011473-Permaweld Private Limited","4540005915","Purcahse Order ZSER","1,48,800.00","1,75,584.00 Cr","","26,784.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"23 Sept 2023","0000031124-Pak coolsystem","0000031124-Pak coolsystem","4540005916","Purcahse Order ZSER","34,235.00","40,397.30 Cr","","","","3,081.15 Dr","3,081.15 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Sept 2023","0000030876-Power Tech Electrical Engineering","0000030876-Power Tech Electrical Engineering","4500003665","Purcahse Order ZSPR","1,69,000.00","1,99,420.00 Cr","","","","15,210.00 Dr","15,210.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Sept 2023","0000010070-Gee Gee Kay Pvt Ltd","0000010070-Gee Gee Kay Pvt Ltd","4510001755","Purcahse Order ZCON","66,099.00","77,996.82 Cr","","","","5,948.91 Dr","5,948.91 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Sept 2023","0000011388-RMS Office Mart","0000011388-RMS Office Mart","4520000948","Purcahse Order ZDOM","24,700.00","27,862.00 Cr","","","","1,581.00 Dr","1,581.00 Dr","","","","","","","","","","","","","","","","","","","",""
"25 Sept 2023","0000012016-REKHA DECOR","0000012016-REKHA DECOR","4520000949","Purcahse Order ZDOM","38,410.00","81,789.20 Cr","","","","2,484.60 Dr","2,484.60 Dr","","","","","","","","","","","","","","","","","","","",""
